text,label
"Job Title: Cloud Engineer | Education: M.Tech Computer Science | Experience: 1 years at Microsoft India | Skills: grafana, traefik, monitoring, high availability, disaster recovery, ansible, load balancing, service mesh, azure, gitops, tracing, prometheus, elk stack, sli, chef, gitlab ci, logging, consul | Summary: Published research paper on chef optimization techniques. Conducted code reviews for grafana and sli implementations. Implemented service mesh solutions to improve system performance by 40%. Led a team of 5 engineers to deliver tracing projects on time. Wrote unit tests and integration tests for azure modules.",devops
"Job Title: Python Developer | Education: M.Tech Computer Science | Experience: 6 years at Sigmoid | Skills: oauth, sql, load balancer, github actions, ruby, golang, ansible, apache, fastapi, rabbitmq, asp.net, java | Summary: Integrated rabbitmq with asp.net for seamless data flow. Contributed to open-source asp.net projects on GitHub. Published research paper on ansible optimization techniques. Wrote unit tests and integration tests for java modules.",backend
"Job Title: DevOps Engineer | Education: M.Tech Computer Science | Experience: 5 years at InMobi | Skills: jpa, sql, docker, apache, .net, redis, rest api, celery, mysql, gcp, terraform, jwt, spring framework, python, ruby on rails | Summary: Migrated legacy systems to modern python architecture using spring framework. Built scalable rest api pipelines with apache achieving 99.9% uptime. Achieved gcp certification and applied it in production environments. Contributed to open-source rest api projects on GitHub.",backend
"Job Title: Software Engineer | Education: B.Sc Computer Science | Experience: 6 years at Swiggy | Skills: jwt, linux, github actions, mysql, c#, ansible, hibernate, redis, spring boot, aws, celery, laravel, kafka, jpa, ruby, kubernetes, postgresql | Summary: Wrote unit tests and integration tests for jpa modules. Designed and deployed hibernate infrastructure using kubernetes. Contributed to open-source redis projects on GitHub. Migrated legacy systems to modern celery architecture using ruby.",backend
"Job Title: Android Developer | Education: BCA | Experience: 5 years at Freshworks | Skills: material design, clean architecture, dart, ionic, uikit, kotlin, xamarin, alamofire, core data, firebase, swift, fastlane, xcode, room database | Summary: Designed and deployed alamofire infrastructure using dart. Integrated material design with room database for seamless data flow. Integrated xcode with alamofire for seamless data flow. Built scalable swift pipelines with material design achieving 99.9% uptime.",mobile
"Job Title: Cloud Engineer | Education: CKA Certified | Experience: 4 years at BYJU's | Skills: logging, service mesh, istio, azure, vault, helm, traefik, consul, tracing, aws, nginx, autoscaling, sli, configuration management, go | Summary: Migrated legacy systems to modern aws architecture using traefik. Published research paper on azure optimization techniques. Conducted code reviews for service mesh and sli implementations. Designed and deployed helm infrastructure using vault. Implemented configuration management solutions to improve system performance by 40%.",devops
"Job Title: SRE | Education: B.Sc Information Technology | Experience: 9 years at BYJU's | Skills: autoscaling, monitoring, sla, opentelemetry, traefik, loki, circleci, terraform, consul, jenkins, high availability, bash, haproxy, alerting, logging, azure | Summary: Contributed to open-source monitoring projects on GitHub. Integrated logging with sla for seamless data flow. Collaborated with cross-functional teams on bash and logging solutions. Optimized logging workflows reducing latency by 60% using bash.",devops
"Job Title: Frontend Developer | Education: Diploma in Web Development | Experience: 10 years at Flipkart | Skills: react query, react testing library, zustand, d3.js, nuxt.js, typescript, vue.js, axios, gsap, web accessibility, css | Summary: Wrote unit tests and integration tests for react testing library modules. Migrated legacy systems to modern zustand architecture using react query. Designed and deployed web accessibility infrastructure using zustand. Conducted code reviews for web accessibility and web accessibility implementations. Automated vue.js processes saving 20 hours of manual work weekly.",frontend
"Job Title: DevOps Engineer | Education: B.Sc Information Technology | Experience: 10 years at TechCorp India | Skills: aws, sre, gitlab ci, docker, consul, high availability, load balancing, azure | Summary: Migrated legacy systems to modern aws architecture using azure. Contributed to open-source high availability projects on GitHub. Integrated sre with aws for seamless data flow. Achieved load balancing certification and applied it in production environments. Designed and deployed aws infrastructure using consul.",devops
"Job Title: Vue.js Developer | Education: BCA | Experience: 8 years at InMobi | Skills: next.js, vue.js, wcag, lazy loading, storybook, gsap, redux, css, svelte | Summary: Integrated next.js with wcag for seamless data flow. Automated next.js processes saving 20 hours of manual work weekly. Achieved lazy loading certification and applied it in production environments. Wrote unit tests and integration tests for vue.js modules. Achieved vue.js certification and applied it in production environments.",frontend
"Job Title: Kubernetes Engineer | Education: B.Tech Computer Science | Experience: 8 years at Flipkart | Skills: puppet, aws, grafana, disaster recovery, slo, gitlab ci, sre, configuration management, bash, python, azure, haproxy, kubernetes, logging, docker | Summary: Automated gitlab ci processes saving 20 hours of manual work weekly. Developed and maintained configuration management applications using sre and sre. Designed and deployed bash infrastructure using configuration management. Designed and deployed aws infrastructure using disaster recovery.",devops
"Job Title: Mobile Developer | Education: Diploma Mobile Development | Experience: 9 years at Unacademy | Skills: push notifications, fastlane, unit testing, app store, android studio, mvc, uikit, swiftui, ios, ci/cd mobile, core data, react native, kotlin, capacitor, room database, apns, google play | Summary: Optimized push notifications workflows reducing latency by 60% using ios. Migrated legacy systems to modern fastlane architecture using swiftui. Conducted code reviews for capacitor and push notifications implementations.",mobile
"Job Title: Node.js Developer | Education: B.Tech Information Technology | Experience: 10 years at Google India | Skills: .net, redis, mysql, rust, kubernetes, message queue, java, php, bash, express.js | Summary: Migrated legacy systems to modern redis architecture using express.js. Collaborated with cross-functional teams on kubernetes and message queue solutions. Conducted code reviews for mysql and message queue implementations. Contributed to open-source redis projects on GitHub.",backend
"Job Title: Cloud Engineer | Education: B.Sc Computer Science | Experience: 1 years at Fractal Analytics | Skills: grpc, php, ruby on rails, api gateway, laravel, azure, github actions, gcp, spring boot, node.js, linux, nginx, express.js, oauth, graphql, celery | Summary: Collaborated with cross-functional teams on celery and gcp solutions. Achieved laravel certification and applied it in production environments. Implemented express.js solutions to improve system performance by 40%. Implemented node.js solutions to improve system performance by 40%.",backend
"Job Title: Mobile Developer | Education: MCA | Experience: 5 years at Mu Sigma | Skills: java, gradle, xamarin, expo, react native, android, swift, push notifications, objective-c, uikit, flutter, room database | Summary: Optimized gradle workflows reducing latency by 60% using uikit. Automated uikit processes saving 20 hours of manual work weekly. Collaborated with cross-functional teams on gradle and uikit solutions.",mobile
"Job Title: React Developer | Education: B.Tech Information Technology | Experience: 6 years at Zoho | Skills: typescript, graphql, react query, bootstrap, babel, service worker, seo, responsive design, tailwind css, webpack, css, sass, react, apollo, vue.js, rollup, d3.js | Summary: Built scalable babel pipelines with service worker achieving 99.9% uptime. Conducted code reviews for typescript and css implementations. Conducted code reviews for tailwind css and d3.js implementations. Collaborated with cross-functional teams on d3.js and graphql solutions. Built scalable service worker pipelines with graphql achieving 99.9% uptime.",frontend
"Job Title: Vue.js Developer | Education: B.Sc Computer Science | Experience: 3 years at Cognizant | Skills: bootstrap, three.js, web accessibility, nuxt.js, react query, seo, animation, react, wcag, scss, sass, framer motion, context api, graphql, fetch api, css | Summary: Migrated legacy systems to modern animation architecture using graphql. Implemented graphql solutions to improve system performance by 40%. Automated scss processes saving 20 hours of manual work weekly. Led a team of 5 engineers to deliver seo projects on time. Wrote unit tests and integration tests for react modules.",frontend
"Job Title: Research Scientist | Education: B.Sc Statistics | Experience: 8 years at Paytm | Skills: neural networks, gpt, bert, clustering, model deployment, computer vision, lstm, seaborn | Summary: Conducted code reviews for model deployment and seaborn implementations. Built scalable gpt pipelines with model deployment achieving 99.9% uptime. Achieved clustering certification and applied it in production environments. Wrote unit tests and integration tests for gpt modules.",machine_learning
"Job Title: Deep Learning Engineer | Education: M.Tech Artificial Intelligence | Experience: 7 years at Freshworks | Skills: huggingface, cross validation, fine tuning, xgboost, lightgbm, neural networks, transfer learning, mlflow, matplotlib, transformers, gradient descent, colab, numpy, data augmentation, classification, scikit-learn | Summary: Migrated legacy systems to modern cross validation architecture using classification. Wrote unit tests and integration tests for huggingface modules. Published research paper on huggingface optimization techniques. Developed and maintained data augmentation applications using colab and fine tuning.",machine_learning
"Job Title: Python Developer | Education: MCA | Experience: 9 years at Amazon India | Skills: jenkins, postgresql, laravel, php, mongodb, api gateway, flask, .net, kafka, docker, microservices, github actions, sql, graphql | Summary: Achieved docker certification and applied it in production environments. Built scalable microservices pipelines with graphql achieving 99.9% uptime. Wrote unit tests and integration tests for laravel modules.",backend
"Job Title: JavaScript Developer | Education: B.E Computer Engineering | Experience: 6 years at HCL Technologies | Skills: websockets, performance optimization, prettier, vite, adobe xd, vue.js, zustand, redux, bootstrap, d3.js, typescript, storybook, react testing library, progressive web app, less, graphql, web accessibility, svelte | Summary: Published research paper on prettier optimization techniques. Optimized performance optimization workflows reducing latency by 60% using typescript. Integrated svelte with d3.js for seamless data flow. Achieved web accessibility certification and applied it in production environments. Contributed to open-source redux projects on GitHub.",frontend
"Job Title: Infrastructure Engineer | Education: B.E Electronics | Experience: 10 years at Microsoft India | Skills: monitoring, infrastructure as code, istio, prometheus, ansible, sre, service mesh, flux | Summary: Integrated prometheus with sre for seamless data flow. Collaborated with cross-functional teams on monitoring and flux solutions. Migrated legacy systems to modern prometheus architecture using ansible.",devops
"Job Title: Mobile Developer | Education: B.Tech Information Technology | Experience: 1 years at HCL Technologies | Skills: jetpack compose, react native, app store, spm, dart, java, android, room database | Summary: Built scalable react native pipelines with android achieving 99.9% uptime. Published research paper on dart optimization techniques. Built scalable dart pipelines with android achieving 99.9% uptime. Achieved room database certification and applied it in production environments.",mobile
"Job Title: AI Engineer | Education: M.Sc Data Science | Experience: 8 years at Swiggy | Skills: classification, catboost, hyperparameter tuning, umap, feature engineering, pandas, bayesian optimization, cross validation, rnn, wandb, model deployment, dimensionality reduction, lightgbm, automl, reinforcement learning, data augmentation, cnn | Summary: Achieved model deployment certification and applied it in production environments. Integrated automl with model deployment for seamless data flow. Migrated legacy systems to modern bayesian optimization architecture using lightgbm. Optimized reinforcement learning workflows reducing latency by 60% using reinforcement learning.",machine_learning
"Job Title: Angular Developer | Education: BCA | Experience: 10 years at TechCorp India | Skills: code splitting, context api, jest, scss, figma, apollo, progressive web app, fetch api, vue.js, storybook, babel, websockets, axios, css, vite | Summary: Automated babel processes saving 20 hours of manual work weekly. Integrated vite with code splitting for seamless data flow. Built scalable context api pipelines with css achieving 99.9% uptime.",frontend
"Job Title: Android Developer | Education: BCA | Experience: 7 years at Paytm | Skills: react native, flutter, retrofit, swiftui, push notifications, firebase, xcode, app store, alamofire | Summary: Wrote unit tests and integration tests for xcode modules. Automated firebase processes saving 20 hours of manual work weekly. Conducted code reviews for alamofire and react native implementations. Led a team of 5 engineers to deliver alamofire projects on time.",mobile
"Job Title: Web Developer | Education: B.Tech Software Engineering | Experience: 7 years at Zomato | Skills: javascript, meilisearch, jest, webpack, linux, git, redis, python, rest api, express.js, websockets, next.js, docker, agile | Summary: Wrote unit tests and integration tests for redis modules. Published research paper on docker optimization techniques. Migrated legacy systems to modern git architecture using docker.",fullstack
"Job Title: Vue.js Developer | Education: B.Sc Computer Science | Experience: 1 years at Infosys | Skills: animation, figma, scss, tailwind css, sass, zustand, context api, seo, apollo, react, less, performance optimization, service worker, wcag, storybook, prettier | Summary: Led a team of 5 engineers to deliver animation projects on time. Automated performance optimization processes saving 20 hours of manual work weekly. Wrote unit tests and integration tests for animation modules. Implemented sass solutions to improve system performance by 40%.",frontend
"Job Title: Android Developer | Education: B.Tech Information Technology | Experience: 3 years at Wipro | Skills: xamarin, room database, clean architecture, swiftui, dart, retrofit, uikit, espresso, java, objective-c, expo, kotlin, push notifications, core data, ionic, mvvm, apns | Summary: Achieved swiftui certification and applied it in production environments. Built scalable kotlin pipelines with room database achieving 99.9% uptime. Optimized expo workflows reducing latency by 60% using xamarin. Led a team of 5 engineers to deliver swiftui projects on time. Contributed to open-source clean architecture projects on GitHub.",mobile
"Job Title: Python Developer | Education: B.Sc Computer Science | Experience: 2 years at Ola | Skills: gcp, github actions, c#, ci/cd, sql, ansible, node.js, mysql, redis, bash, caching, api gateway, python | Summary: Designed and deployed c# infrastructure using c#. Achieved sql certification and applied it in production environments. Integrated sql with bash for seamless data flow. Collaborated with cross-functional teams on github actions and gcp solutions.",backend
"Job Title: Penetration Tester | Education: B.Sc Cybersecurity | Experience: 10 years at Zomato | Skills: incident response, vpn, zero trust, owasp, risk assessment, reverse engineering, ethical hacking, burp suite | Summary: Designed and deployed risk assessment infrastructure using zero trust. Led a team of 5 engineers to deliver ethical hacking projects on time. Collaborated with cross-functional teams on reverse engineering and risk assessment solutions. Led a team of 5 engineers to deliver incident response projects on time.",cybersecurity
"Job Title: Cross-Platform Developer | Education: MCA | Experience: 4 years at Fractal Analytics | Skills: react native, swift, push notifications, flutter, fcm, realm, android, ios, expo, unit testing, alamofire, clean architecture, sqlite, material design, app store, gradle, ionic | Summary: Designed and deployed expo infrastructure using sqlite. Integrated react native with app store for seamless data flow. Led a team of 5 engineers to deliver sqlite projects on time. Conducted code reviews for unit testing and gradle implementations.",mobile
"Job Title: Angular Developer | Education: BCA | Experience: 4 years at IBM India | Skills: vite, tailwind css, html, eslint, prettier, responsive design, react testing library, performance optimization, web accessibility, jest, progressive web app, css, graphql, react query | Summary: Conducted code reviews for jest and vite implementations. Built scalable eslint pipelines with react query achieving 99.9% uptime. Optimized prettier workflows reducing latency by 60% using graphql. Achieved react testing library certification and applied it in production environments. Published research paper on progressive web app optimization techniques.",frontend
"Job Title: Mobile Developer | Education: B.Sc Computer Science | Experience: 1 years at Swiggy | Skills: espresso, mvvm, kotlin, objective-c, core data, cocoapods, clean architecture, dart, gradle, realm, ios, material design, swiftui, okhttp, retrofit, push notifications, room database | Summary: Contributed to open-source clean architecture projects on GitHub. Integrated retrofit with espresso for seamless data flow. Contributed to open-source room database projects on GitHub. Designed and deployed swiftui infrastructure using okhttp. Integrated realm with dart for seamless data flow.",mobile
"Job Title: MERN Stack Developer | Education: B.Tech Software Engineering | Experience: 7 years at Fractal Analytics | Skills: vite, redis, django, javascript, next.js, aws, mysql, react, express.js, css, cypress, ci/cd, websockets, tailwind css, mongodb, microservices | Summary: Achieved mongodb certification and applied it in production environments. Led a team of 5 engineers to deliver mysql projects on time. Developed and maintained next.js applications using websockets and tailwind css.",fullstack
"Job Title: iOS Developer | Education: BCA | Experience: 1 years at Wipro | Skills: retrofit, ci/cd mobile, google play, uikit, xamarin, android studio, okhttp, fcm, apns, room database, mvvm, push notifications, ui testing, ios, realm, android | Summary: Implemented push notifications solutions to improve system performance by 40%. Wrote unit tests and integration tests for room database modules. Integrated ui testing with retrofit for seamless data flow. Integrated uikit with google play for seamless data flow.",mobile
"Job Title: ETL Developer | Education: MBA Analytics | Experience: 7 years at Zoho | Skills: data lakehouse, hadoop, etl, azure data factory, data modeling, star schema, power bi, metabase, nosql, glue, dbt, hdfs, prefect, elasticsearch, pig | Summary: Conducted code reviews for hadoop and nosql implementations. Integrated dbt with hdfs for seamless data flow. Developed and maintained power bi applications using power bi and azure data factory. Built scalable elasticsearch pipelines with data lakehouse achieving 99.9% uptime. Implemented power bi solutions to improve system performance by 40%.",data_engineering
"Job Title: Pipeline Engineer | Education: MBA Analytics | Experience: 3 years at InMobi | Skills: flink, redshift, looker, pig, prefect, delta lake, synapse, apache spark, logstash, kafka, avro, azure data factory, data pipeline, databricks | Summary: Integrated pig with data pipeline for seamless data flow. Led a team of 5 engineers to deliver synapse projects on time. Published research paper on pig optimization techniques.",data_engineering
"Job Title: AI Engineer | Education: PhD Machine Learning | Experience: 9 years at Cognizant | Skills: jupyter, bayesian optimization, transformers, gradient descent, lightgbm, clustering, feature engineering, tensorflow, gpt, pytorch, seaborn, cross validation, pca, tsne, data augmentation, backpropagation, xgboost, classification | Summary: Migrated legacy systems to modern jupyter architecture using pytorch. Led a team of 5 engineers to deliver data augmentation projects on time. Built scalable tensorflow pipelines with tsne achieving 99.9% uptime. Conducted code reviews for clustering and xgboost implementations.",machine_learning
"Job Title: Cloud Security Engineer | Education: B.Tech Computer Science | Experience: 4 years at TechCorp India | Skills: ctf, soc, vpn, compliance, malware analysis, kali linux, hipaa, iso 27001, active directory, owasp, metasploit, vulnerability assessment, threat intelligence, cryptography, firewall, devsecops, web application security, zero trust | Summary: Wrote unit tests and integration tests for soc modules. Developed and maintained devsecops applications using malware analysis and owasp. Conducted code reviews for firewall and malware analysis implementations.",cybersecurity
"Job Title: ETL Developer | Education: B.Sc Statistics | Experience: 4 years at TCS | Skills: data pipeline, flink, orc, glue, pig, data warehouse, dbt, bigquery | Summary: Migrated legacy systems to modern data warehouse architecture using pig. Migrated legacy systems to modern pig architecture using data pipeline. Designed and deployed data warehouse infrastructure using glue.",data_engineering
"Job Title: Security Architect | Education: CISSP | Experience: 4 years at Fractal Analytics | Skills: firewall, soc, pki, digital forensics, metasploit, soar, hipaa, powershell, ips, ctf, iso 27001, cloud security | Summary: Collaborated with cross-functional teams on soar and cloud security solutions. Led a team of 5 engineers to deliver ips projects on time. Conducted code reviews for ips and pki implementations. Migrated legacy systems to modern digital forensics architecture using hipaa. Led a team of 5 engineers to deliver iso 27001 projects on time.",cybersecurity
"Job Title: Web Developer | Education: Diploma in Web Development | Experience: 9 years at Unacademy | Skills: storybook, javascript, vue.js, html, performance optimization, nuxt.js, svelte, figma, framer motion, cypress, service worker | Summary: Built scalable javascript pipelines with figma achieving 99.9% uptime. Conducted code reviews for service worker and svelte implementations. Collaborated with cross-functional teams on performance optimization and svelte solutions. Led a team of 5 engineers to deliver nuxt.js projects on time. Built scalable vue.js pipelines with html achieving 99.9% uptime.",frontend
"Job Title: SOC Analyst | Education: Certified Ethical Hacker (CEH) | Experience: 1 years at Razorpay | Skills: penetration testing, active directory, nist, qradar, tls, gdpr, pki, zero trust, ctf, soc, aws security, firewall, soar, metasploit, ips, azure security, devsecops | Summary: Conducted code reviews for ips and ips implementations. Contributed to open-source firewall projects on GitHub. Conducted code reviews for pki and metasploit implementations. Integrated zero trust with azure security for seamless data flow. Migrated legacy systems to modern gdpr architecture using ips.",cybersecurity
"Job Title: Android Developer | Education: BCA | Experience: 6 years at Razorpay | Skills: objective-c, xctest, material design, xcode, sqlite, flutter, app store, gradle, ios, fcm, clean architecture, core data, kotlin, unit testing, retrofit, fastlane | Summary: Optimized app store workflows reducing latency by 60% using xcode. Led a team of 5 engineers to deliver kotlin projects on time. Optimized ios workflows reducing latency by 60% using fcm. Conducted code reviews for gradle and flutter implementations. Implemented clean architecture solutions to improve system performance by 40%.",mobile
"Job Title: DevOps Engineer | Education: B.Sc Computer Science | Experience: 2 years at Zoho | Skills: ci/cd, java, apache, postgresql, sql, load balancer, github actions, go, kubernetes, kafka | Summary: Automated java processes saving 20 hours of manual work weekly. Achieved go certification and applied it in production environments. Published research paper on github actions optimization techniques. Integrated apache with ci/cd for seamless data flow. Contributed to open-source load balancer projects on GitHub.",backend
"Job Title: ETL Developer | Education: B.Sc Statistics | Experience: 8 years at Infosys | Skills: glue, logstash, dbt, java, elt, snowflake, nifi, metabase, prefect, delta lake, data warehouse, data lake, synapse, flink, apache spark | Summary: Optimized synapse workflows reducing latency by 60% using synapse. Conducted code reviews for data lake and metabase implementations. Collaborated with cross-functional teams on glue and delta lake solutions.",data_engineering
"Job Title: UI Developer | Education: B.E Computer Engineering | Experience: 9 years at Fractal Analytics | Skills: performance optimization, vue.js, rollup, apollo, babel, zustand, code splitting, react, websockets, three.js, angular, axios, wcag, vite | Summary: Contributed to open-source three.js projects on GitHub. Designed and deployed performance optimization infrastructure using code splitting. Optimized angular workflows reducing latency by 60% using rollup.",frontend
"Job Title: Machine Learning Engineer | Education: M.Sc Data Science | Experience: 4 years at Microsoft India | Skills: reinforcement learning, lightgbm, tensorflow, rnn, pca, tsne, dimensionality reduction, classification, deep learning, gpt, data augmentation, computer vision, scikit-learn, nlp, attention mechanism | Summary: Optimized attention mechanism workflows reducing latency by 60% using dimensionality reduction. Built scalable lightgbm pipelines with computer vision achieving 99.9% uptime. Collaborated with cross-functional teams on data augmentation and gpt solutions.",machine_learning
"Job Title: Cloud Engineer | Education: B.Sc Information Technology | Experience: 2 years at InMobi | Skills: loki, elk stack, configuration management, vault, jenkins, aws, istio, autoscaling, flux, jaeger, prometheus, nginx, service mesh | Summary: Automated aws processes saving 20 hours of manual work weekly. Developed and maintained jenkins applications using elk stack and vault. Integrated autoscaling with autoscaling for seamless data flow. Integrated autoscaling with jaeger for seamless data flow. Conducted code reviews for jaeger and prometheus implementations.",devops
"Job Title: Angular Developer | Education: Diploma in Web Development | Experience: 1 years at Freshworks | Skills: zustand, d3.js, babel, axios, bootstrap, javascript, responsive design, storybook, react, jest | Summary: Automated react processes saving 20 hours of manual work weekly. Led a team of 5 engineers to deliver axios projects on time. Automated react processes saving 20 hours of manual work weekly. Designed and deployed jest infrastructure using react. Wrote unit tests and integration tests for babel modules.",frontend
"Job Title: MLOps Engineer | Education: M.Sc Data Science | Experience: 9 years at Mu Sigma | Skills: pytorch, computer vision, numpy, colab, jupyter, feature engineering, cnn, model deployment, pandas, lightgbm, nlp, data augmentation, keras, rnn | Summary: Optimized model deployment workflows reducing latency by 60% using data augmentation. Conducted code reviews for pytorch and nlp implementations. Built scalable nlp pipelines with model deployment achieving 99.9% uptime. Automated numpy processes saving 20 hours of manual work weekly. Led a team of 5 engineers to deliver nlp projects on time.",machine_learning
"Job Title: Cross-Platform Developer | Education: MCA | Experience: 6 years at Tiger Analytics | Skills: ionic, ci/cd mobile, okhttp, gradle, room database, jetpack compose, material design, java, objective-c | Summary: Published research paper on okhttp optimization techniques. Migrated legacy systems to modern room database architecture using material design. Achieved okhttp certification and applied it in production environments.",mobile
"Job Title: Data Architect | Education: B.Tech Information Technology | Experience: 1 years at MakeMyTrip | Skills: elasticsearch, dbt, tableau, data lake, iceberg, data lakehouse, nifi, kafka, data warehouse, nosql, airflow, flink, azure data factory, emr | Summary: Built scalable kafka pipelines with kafka achieving 99.9% uptime. Built scalable nosql pipelines with emr achieving 99.9% uptime. Developed and maintained azure data factory applications using data warehouse and iceberg.",data_engineering
"Job Title: Computer Vision Engineer | Education: B.Sc Statistics | Experience: 10 years at Unacademy | Skills: nlp, transformers, cnn, clustering, numpy, mlflow, lstm, pca, fine tuning, huggingface, scikit-learn | Summary: Developed and maintained transformers applications using clustering and huggingface. Wrote unit tests and integration tests for scikit-learn modules. Contributed to open-source clustering projects on GitHub. Achieved nlp certification and applied it in production environments. Wrote unit tests and integration tests for transformers modules.",machine_learning
"Job Title: Angular Developer | Education: B.Tech Computer Science | Experience: 4 years at Microsoft India | Skills: seo, svelte, framer motion, storybook, vite, graphql, adobe xd, scss, bootstrap, react query, react testing library, next.js, performance optimization, eslint, gsap, context api | Summary: Integrated storybook with storybook for seamless data flow. Developed and maintained adobe xd applications using react query and performance optimization. Collaborated with cross-functional teams on eslint and storybook solutions.",frontend
"Job Title: Deep Learning Engineer | Education: PhD Machine Learning | Experience: 8 years at Cognizant | Skills: automl, gradient descent, computer vision, neural networks, gpt, numpy, umap, mlflow, pca, wandb, cross validation, attention mechanism, cnn, tensorflow | Summary: Optimized cnn workflows reducing latency by 60% using gpt. Designed and deployed wandb infrastructure using attention mechanism. Collaborated with cross-functional teams on automl and pca solutions.",machine_learning
"Job Title: SRE | Education: B.Sc Information Technology | Experience: 4 years at Razorpay | Skills: helm, logging, prometheus, vault, linux, bash, high availability, gcp, kubernetes, opentelemetry, alerting, chef, slo, aws, consul | Summary: Automated linux processes saving 20 hours of manual work weekly. Conducted code reviews for chef and consul implementations. Optimized chef workflows reducing latency by 60% using slo. Integrated gcp with high availability for seamless data flow. Optimized opentelemetry workflows reducing latency by 60% using consul.",devops
"Job Title: Angular Developer | Education: B.Tech Information Technology | Experience: 10 years at BYJU's | Skills: prettier, graphql, cypress, typescript, html, tailwind css, adobe xd, d3.js, next.js, animation, nuxt.js, jest, scss, bootstrap, framer motion | Summary: Developed and maintained d3.js applications using html and prettier. Published research paper on d3.js optimization techniques. Contributed to open-source jest projects on GitHub. Built scalable d3.js pipelines with animation achieving 99.9% uptime.",frontend
"Job Title: SOC Analyst | Education: M.Tech Information Security | Experience: 2 years at Zomato | Skills: active directory, tls, kali linux, penetration testing, nist, ids, incident response, risk assessment, soc, metasploit, owasp, aws security, gdpr, siem, azure security, cryptography | Summary: Implemented risk assessment solutions to improve system performance by 40%. Contributed to open-source penetration testing projects on GitHub. Achieved tls certification and applied it in production environments. Collaborated with cross-functional teams on cryptography and aws security solutions. Collaborated with cross-functional teams on aws security and gdpr solutions.",cybersecurity
"Job Title: MEAN Stack Developer | Education: B.Sc Computer Science | Experience: 1 years at Paytm | Skills: vue.js, vite, jwt, django, mysql, angular, typescript, microservices, react, git, html | Summary: Conducted code reviews for html and django implementations. Contributed to open-source vite projects on GitHub. Wrote unit tests and integration tests for mysql modules. Integrated git with angular for seamless data flow.",fullstack
"Job Title: Penetration Tester | Education: B.E Electronics | Experience: 8 years at Freshworks | Skills: bash scripting, powershell, penetration testing, siem, cryptography, active directory, risk assessment, burp suite, iso 27001, soar, nmap, ctf, ethical hacking, ids, vulnerability assessment | Summary: Achieved soar certification and applied it in production environments. Built scalable cryptography pipelines with vulnerability assessment achieving 99.9% uptime. Wrote unit tests and integration tests for risk assessment modules.",cybersecurity
"Job Title: React Native Developer | Education: Diploma Mobile Development | Experience: 7 years at TCS | Skills: fcm, espresso, java, realm, android studio, mvc, cocoapods, capacitor, spm, alamofire | Summary: Built scalable realm pipelines with fcm achieving 99.9% uptime. Built scalable capacitor pipelines with android studio achieving 99.9% uptime. Migrated legacy systems to modern fcm architecture using espresso. Integrated realm with espresso for seamless data flow.",mobile
"Job Title: Data Architect | Education: MBA Analytics | Experience: 7 years at Freshworks | Skills: python, looker, star schema, kafka, delta lake, snowflake, scala, avro, data pipeline, hdfs | Summary: Migrated legacy systems to modern kafka architecture using star schema. Conducted code reviews for data pipeline and delta lake implementations. Contributed to open-source data pipeline projects on GitHub. Integrated snowflake with hdfs for seamless data flow.",data_engineering
"Job Title: NLP Engineer | Education: M.Tech Artificial Intelligence | Experience: 2 years at Zoho | Skills: bert, transfer learning, attention mechanism, mlflow, tsne, deep learning, gradient descent, model deployment, dimensionality reduction, cross validation, scikit-learn, pandas, transformers, hyperparameter tuning, nlp, numpy, lightgbm | Summary: Developed and maintained hyperparameter tuning applications using nlp and numpy. Designed and deployed transfer learning infrastructure using model deployment. Wrote unit tests and integration tests for cross validation modules.",machine_learning
"Job Title: Product Engineer | Education: B.Tech Software Engineering | Experience: 4 years at TechCorp India | Skills: bash, angular, graphql, agile, webpack, next.js, rest api, vue.js, tailwind css, jest, vite, javascript, cypress, node.js, nginx | Summary: Optimized cypress workflows reducing latency by 60% using webpack. Integrated vite with tailwind css for seamless data flow. Conducted code reviews for nginx and agile implementations. Built scalable node.js pipelines with angular achieving 99.9% uptime.",fullstack
"Job Title: React Native Developer | Education: B.Tech Computer Science | Experience: 8 years at Cognizant | Skills: xamarin, mvc, retrofit, push notifications, ionic, gradle, swift, unit testing, ci/cd mobile | Summary: Migrated legacy systems to modern ci/cd mobile architecture using ci/cd mobile. Achieved retrofit certification and applied it in production environments. Migrated legacy systems to modern swift architecture using xamarin. Designed and deployed mvc infrastructure using gradle. Conducted code reviews for gradle and gradle implementations.",mobile
"Job Title: Product Engineer | Education: BCA | Experience: 8 years at TechCorp India | Skills: github, angular, jwt, node.js, docker, react, bash, elasticsearch, ci/cd, mysql, oauth | Summary: Collaborated with cross-functional teams on bash and elasticsearch solutions. Integrated mysql with mysql for seamless data flow. Migrated legacy systems to modern node.js architecture using oauth. Implemented mysql solutions to improve system performance by 40%. Achieved oauth certification and applied it in production environments.",fullstack
"Job Title: Platform Engineer | Education: B.E Electronics | Experience: 7 years at TCS | Skills: linux, puppet, monitoring, docker, jaeger, nginx, sre, terraform, kubernetes, helm, high availability, slo, configuration management, load balancing, infrastructure as code, circleci, github actions, service mesh | Summary: Designed and deployed jaeger infrastructure using docker. Collaborated with cross-functional teams on jaeger and load balancing solutions. Collaborated with cross-functional teams on slo and circleci solutions. Achieved nginx certification and applied it in production environments. Migrated legacy systems to modern monitoring architecture using linux.",devops
